2014–15,Prem,38,20,10,8,62,37,70,4th
2015–16,Prem,38,19,9,10,49,35,66,5th
2016–17,Prem,38,18,15,5,54,29,69,6th
2017–18,Prem,38,25,6,7,68,28,81,2nd
2018–19,Prem,38,19,9,10,65,54,66,6th
2019–20,Prem,38,18,12,8,66,36,66,3rd
2020–21,Prem,38,21,11,6,73,44,74,2nd
2021–22,Prem,38,16,10,12,57,57,58,6th
2022–23,Prem,38,23,6,9,58,43,75,3rd
2023–24,Prem,38,18,6,14,57,58,60,8th
