2014–15,Prem,38,13,9,16,47,51,48,10th
2015–16,Prem,38,11,9,18,39,51,42,15th
2016–17,Prem,38,12,5,21,50,63,41,14th
2017–18,Prem,38,11,11,16,45,55,44,11th
2018–19,Prem,38,14,7,17,51,53,49,12th
2019–20,Prem,38,11,10,17,31,50,43,14th
2020–21,Prem,38,12,8,18,41,66,44,14th
2021–22,Prem,38,11,15,12,50,46,48,12th
2022–23,Prem,38,11,12,15,40,49,45,11th
2023–24,Prem,38,13,10,15,57,58,49,10th
