2014–15,Prem,38,10,8,20,31,57,38,17th
2015–16,Prem,38,3,8,27,27,76,17,20th↓
2016–17,Champ,46,16,14,16,47,48,62,13th
2017–18,Champ,46,24,11,11,72,42,83,4th
2018–19,Champ,46,20,16,10,82,61,76,5th↑[p]
2019–20,Prem,38,9,8,21,41,67,35,17th
2020–21,Prem,38,16,7,15,55,46,55,11th
2021–22,Prem,38,13,6,19,52,54,45,14th
2022–23,Prem,38,18,7,13,51,46,61,7th
2023–24,Prem,38,20,8,10,76,61,68,4th
