2014–15,Prem,38,22,9,7,71,36,75,3rd
2015–16,Prem,38,20,11,7,65,36,71,2nd
2016–17,Prem,38,23,6,9,77,44,75,5th
2017–18,Prem,38,19,6,13,74,51,63,6th
2018–19,Prem,38,21,7,10,73,51,70,5th
2019–20,Prem,38,14,14,10,56,48,56,8th
2020–21,Prem,38,18,7,13,55,39,61,8th
2021–22,Prem,38,22,3,13,61,48,69,5th
2022–23,Prem,38,26,6,6,88,43,84,2nd
2023–24,Prem,38,28,5,5,91,29,89,2nd
