2014–15,Lge 2,46,19,11,16,54,44,68,8th
2015–16,Lge 2,46,19,9,18,63,61,66,11th
2016–17,Lge 2,46,20,17,9,70,43,77,4th[ab]
2017–18,Lge 2,46,25,13,8,94,46,88,2nd
2018–19,Lge 1,46,27,13,6,90,42,94,1st
2019–20,Champ,46,14,9,23,54,82,51,19th
2020–21,Champ,46,17,11,18,41,52,62,12th
2021–22,Champ,46,21,12,13,63,55,75,6th[ac]
2022–23,Champ,46,21,17,8,57,39,80,3rd[ad]
2023–24,Prem,38,6,8,24,52,85,26,18th
2024–25,Champ,,,,,,,,TBD
