2014–15,PL,38,18,8,12,52,48,62,6th
2015–16,PL,38,16,12,10,63,50,60,8th
2016–17,PL,38,22,10,6,78,42,76,4th
2017–18,PL,38,21,12,5,84,38,75,4th
2018–19,PL,38,30,7,1,89,22,97,2nd
2019–20,PL,38,32,3,3,85,33,99,1st
2020–21,PL,38,20,9,9,68,42,69,3rd
2021–22,PL,38,28,8,2,94,26,92,2nd
2022–23,PL,38,19,10,9,75,47,67,5th
2023–24,PL,38,24,10,4,86,41,82,3rd
