2014–15,Prem,1,38,11,8,19,46,55,41
2015–16,Prem,38,23,12,3,68,36,81,1st
2016–17,Prem,38,12,8,18,48,63,44,12th
2017–18,Prem,38,12,11,15,56,60,47,9th
2018–19,Prem,38,15,7,16,51,48,52,9th
2019–20,Prem,38,18,8,12,67,41,62,5th
2020–21,Prem,38,20,6,12,68,50,66,5th
2021–22,Prem,38,14,10,14,62,59,52,8th
2022–23,↓ Prem ↓,38,9,7,22,51,68,34,18th
2023–24,↑ Champ ↑,2,46,31,4,11,89,41,97
2024–25,Prem,1,38,,,,,,
