2014–15,Prem ↓,38,7,12,19,28,53,33,19th
2015–16,Champ ↑,46,26,15,5,72,35,93,1st
2016–17,Prem,38,11,7,20,39,55,40,16th
2017–18,Prem,38,14,12,12,36,39,54,7th
2018–19,Prem,38,11,7,20,45,68,40,15th
2019–20,Prem,38,15,9,14,43,50,54,10th
2020–21,Prem,38,10,9,19,33,55,39,17th
2021–22,Prem ↓,38,7,14,17,34,53,35,18th
2022–23,Champ ↑,46,29,14,3,87,35,101,1st
2023–24,Prem ↓,38,5,9,24,41,78,24,19th
