2014–15,Champ,46,14,10,22,62,83,52,17th
2015–16,Champ,46,12,15,19,66,79,51,20th
2016–17,Champ,46,22,14,10,85,57,80,6th
2017–18,Champ,46,25,13,8,79,46,88,3rd[j]
2018–19,Prem,38,7,5,26,34,81,26,19th
2019–20,Champ,46,23,12,11,64,48,81,4th[k]
2020–21,Prem,38,5,13,20,27,53,28,18th
2021–22,Champ,46,27,9,10,106,43,90,1st
2022–23,Prem,38,15,7,16,55,53,52,10th
2023–24,Prem,38,13,8,17,55,61,47,13th
